id	position	name	GSM2522610	GSM2522611	GSM2522612	GSM2522613	GSM2522618	GSM2522666	GSM2522667	GSM2522668	GSM2522669	GSM2522670
B46R03C21	46-21-3	Hs~Ref:NM_052877.1~uORF:IOH10269	902	850	2226	653	871	7383	1942	806	1262	366
B46R03C22	46-22-3	Hs~Ref:NM_052877.1~uORF:IOH10269	883	911	2191	611	828	8129	1855	806	1267	369
B46R04C01	46-1-4	Hs~MGC:BC010555.1~uORF:IOH10297	899	1638	1014	878	1600	1356	1213	1466	2080	275
B46R04C02	46-2-4	Hs~MGC:BC010555.1~uORF:IOH10297	990	1708	1001	895	1300	1362	1227	1224	1927	358
B46R04C03	46-3-4	Hs~Ref:NM_031910.2~uORF:IOH10302	1398	712	1249	1049	995	885	1101	1250	2142	595
B46R04C04	46-4-4	Hs~Ref:NM_031910.2~uORF:IOH10302	1346	715	1235	1006	969	862	1059	801	2098	556
B46R04C05	46-5-4	Hs~Ref:NM_006978.1~uORF:IOH10306	2557	805	1428	781	5435	1197	990	1201	1527	220
B46R04C06	46-6-4	Hs~Ref:NM_006978.1~uORF:IOH10306	3089	774	1417	768	5570	1236	1052	1245	1588	228
B46R04C07	46-7-4	Hs~MGC:BC014991.1~uORF:IOH12177	65470	65479	65437	65485	65356	65474	65459	65476	65428	65468
B46R04C08	46-8-4	Hs~MGC:BC014991.1~uORF:IOH12177	65472	65472	65459	65488	65409	65483	65471	65477	65449	65471
B46R04C09	46-9-4	Hs~Ref:NM_033416.1~uORF:IOH12991	1260	925	1223	691	774	1036	3408	1178	1956	545
B46R04C10	46-10-4	Hs~Ref:NM_033416.1~uORF:IOH12991	1277	919	1219	770	898	1128	3353	852	1873	528
B46R04C11	46-11-4	Hs~Ref:NM_013328.2~uORF:IOH11728	729	1064	1363	734	873	1130	1235	930	2163	331
B46R04C12	46-12-4	Hs~Ref:NM_013328.2~uORF:IOH11728	746	1105	1308	707	848	1037	1175	954	2025	254
B46R04C13	46-13-4	Hs~MGC:BC004271.1~uORF:IOH5483	1013	660	1362	530	740	732	1277	556	1949	375
B46R04C14	46-14-4	Hs~MGC:BC004271.1~uORF:IOH5483	920	663	1291	608	752	881	1425	572	2117	417
B46R04C15	46-15-4	Hs~Ref:NM_172070.2~uORF:IOH38243	615	427	1247	1252	797	1524	2054	749	601	179
B46R04C16	46-16-4	Hs~Ref:NM_172070.2~uORF:IOH38243	600	357	1159	1260	923	1450	1915	669	2070	691
B46R04C17	46-17-4	Hs~MGC:BC040339.1~uORF:IOH25738	1923	2488	1410	626	1354	641	1240	428	922	104
B46R04C18	46-18-4	Hs~MGC:BC040339.1~uORF:IOH25738	2264	2501	1371	534	1264	653	1163	472	930	204
B46R04C19	46-19-4	Hs~Ref:NM_080600.1~uORF:IOH38014	5781	6349	2826	594	5093	3242	1912	881	1418	508
B46R04C20	46-20-4	Hs~Ref:NM_080600.1~uORF:IOH38014	5796	6090	2791	605	5225	3036	1902	965	1455	580
B46R04C21	46-21-4	Hs~Ref:NM_004912.3~uORF:IOH38232	65492	65491	50250	9007	62726	3843	3390	2741	2735	3281
B46R04C22	46-22-4	Hs~Ref:NM_004912.3~uORF:IOH38232	65491	65490	44925	8796	61785	3611	3813	2460	3085	3738
B46R05C01	46-1-5	Hs~Ref:NM_015959.1~uORF:IOH4346	805	882	1252	786	3557	1118	1614	1405	2139	620
B46R05C02	46-2-5	Hs~Ref:NM_015959.1~uORF:IOH4346	889	878	1297	804	3046	1164	1596	1423	2086	563
B46R05C03	46-3-5	Hs~Ref:NM_006439.3~uORF:IOH12221	1408	1065	2121	1833	7924	3092	2586	1620	3669	1320
B46R05C04	46-4-5	Hs~Ref:NM_006439.3~uORF:IOH12221	1427	980	2176	1786	9095	3131	2713	1678	3832	1388
B46R05C05	46-5-5	Hs~Ref:NM_001157.2~uORF:IOH6821	1259	467	1044	974	11152	1291	1206	700	1184	491
B46R05C06	46-6-5	Hs~Ref:NM_001157.2~uORF:IOH6821	1381	488	1011	929	12109	1334	1130	669	1178	564
B46R05C07	46-7-5	Hs~MGC:BC012895.1~uORF:IOH9632	1770	96	173	322	1054	307	204	738	2906	39
B46R05C08	46-8-5	Hs~MGC:BC012895.1~uORF:IOH9632	1851	78	179	312	1096	219	180	686	2795	40
B46R05C09	46-9-5	Hs~Ref:NM_003942.1~N/A	1111	771	1619	865	912	1148	2119	954	2713	475
B46R05C10	46-10-5	Hs~Ref:NM_003942.1~N/A	1185	815	1394	818	922	1239	2053	1105	2703	604
B46R05C11	46-11-5	Hs~Ref:NM_020421.1~N/A	769	559	723	605	493	833	1131	674	934	388
B46R05C12	46-12-5	Hs~Ref:NM_020421.1~N/A	841	556	814	589	504	706	1173	646	1015	357
B46R05C13	46-13-5	Hs~Ref:NM_002314.2~N/A	1094	656	852	571	754	924	1731	649	1157	255
B46R05C14	46-14-5	Hs~Ref:NM_002314.2~N/A	1052	656	852	642	786	871	1621	754	1271	361
B46R05C15	46-15-5	Hs~Ref:NM_002741.1~N/A	868	691	864	741	1828	798	1102	543	1074	135
B46R05C16	46-16-5	Hs~Ref:NM_002741.1~N/A	909	745	897	762	2236	803	1560	594	859	101
B46R05C17	46-17-5	Hs~MGC:BC069328.1~uORF:IOH40255	649	1499	630	667	725	821	12837	831	1368	182
B46R05C18	46-18-5	Hs~MGC:BC069328.1~uORF:IOH40255	680	1508	598	634	694	763	12374	761	1320	74
B46R05C19	46-19-5	Hs~Ref:NM_025029.2~uORF:IOH40105	1861	7308	1045	1834	1184	1269	2449	2544	1766	304
B46R05C20	46-20-5	Hs~Ref:NM_025029.2~uORF:IOH40105	1951	7294	1039	1623	1110	1305	2394	2360	1710	438
B46R05C21	46-21-5	Hs~MGC:BC067445.1~uORF:IOH40160	2709	1240	1965	5499	1596	2024	2461	897	3056	724
B46R05C22	46-22-5	Hs~MGC:BC067445.1~uORF:IOH40160	2759	1175	1855	5075	1554	1914	2437	815	2949	638
B46R06C01	46-1-6	Hs~Ref:NM_004527.2~uORF:IOH40231	16048	11756	7831	38932	19664	6555	8070	39730	11798	35635
B46R06C02	46-2-6	Hs~Ref:NM_004527.2~uORF:IOH40231	14102	11832	8195	34599	14383	5876	8174	35733	11359	32554
B46R06C03	46-3-6	Hs~MGC:BC015732.1~uORF:IOH13370	722	779	1017	1174	956	955	1144	761	1748	475
B46R06C04	46-4-6	Hs~MGC:BC015732.1~uORF:IOH13370	700	771	934	1172	1178	998	1096	747	1702	495
B46R06C05	46-5-6	Hs~Ref:NM_145280.1~uORF:IOH21779	2237	1594	4528	2366	2273	3745	2377	2242	3935	668
B46R06C06	46-6-6	Hs~Ref:NM_145280.1~uORF:IOH21779	2364	1649	4343	2279	2061	3648	2253	2167	3801	756
B46R06C07	46-7-6	Hs~Ref:NM_080387.1~uORF:IOH21717	1337	1116	1351	850	1363	1297	1931	1863	2709	608
B46R06C08	46-8-6	Hs~Ref:NM_080387.1~uORF:IOH21717	1321	1087	1372	816	1412	1236	1860	1768	2533	638
B46R06C09	46-9-6	Hs~Ref:NM_013290.1~uORF:IOH6212	1446	982	1073	1093	828	1669	2719	3340	1991	698
B46R06C10	46-10-6	Hs~Ref:NM_013290.1~uORF:IOH6212	1403	981	958	1283	884	1622	2617	3135	1968	230
B46R06C11	46-11-6	Hs~Ref:NM_002133.1~uORF:IOH54938	1298	975	1010	160	957	1404	2324	951	1778	275
B46R06C12	46-12-6	Hs~Ref:NM_002133.1~uORF:IOH54938	1231	981	1045	2081	923	1190	2339	936	1788	117
B46R06C13	46-13-6	Hs~Ref:NM_004092.2~uORF:IOH54943	1726	1803	1066	1470	1480	2010	2551	1355	2489	739
B46R06C14	46-14-6	Hs~Ref:NM_004092.2~uORF:IOH54943	1582	1695	1035	1484	1568	1842	2448	1299	2486	711
B46R06C15	46-15-6	Hs~Ref:NM_003011.1~uORF:IOH59459	588	796	582	425	981	632	1659	389	751	148
B46R06C16	46-16-6	Hs~Ref:NM_003011.1~uORF:IOH59459	594	831	583	390	868	656	1662	367	779	85
B46R06C17	46-17-6	Hs~Ref:NM_145014.1~uORF:IOH59272	1882	809	1057	590	1199	980	1571	660	1093	358
B46R06C18	46-18-6	Hs~Ref:NM_145014.1~uORF:IOH59272	1861	780	1066	558	1213	927	1551	639	1165	331
B46R06C19	46-19-6	Hs~MGC:BC016730.1~uORF:IOH27890	826	834	1034	747	1142	661	1088	1260	1284	590
B46R06C20	46-20-6	Hs~MGC:BC016730.1~uORF:IOH27890	860	799	1030	719	1134	713	1028	1231	1220	405
B46R06C21	46-21-6	Hs~MGC:BC050328.1~uORF:IOH26426	577	630	589	741	594	737	852	506	874	974
B46R06C22	46-22-6	Hs~MGC:BC050328.1~uORF:IOH26426	635	623	551	712	582	655	847	491	846	776
B46R07C01	46-1-7	Hs~MGC:BC031073.1~uORF:IOH22537	865	573	815	448	1035	734	1089	474	1137	338
B46R07C02	46-2-7	Hs~MGC:BC031073.1~uORF:IOH22537	868	584	856	419	827	717	1037	500	968	360
B46R07C03	46-3-7	Hs~MGC:BC048107.1~uORF:IOH26749	1172	664	940	1045	1074	662	905	1011	1433	377
B46R07C04	46-4-7	Hs~MGC:BC048107.1~uORF:IOH26749	1276	745	938	1049	1002	722	957	995	1339	290
B46R07C05	46-5-7	Hs~MGC:BC003096.1~uORF:IOH4534	2010	3230	2765	1442	1027	1827	2679	1539	2143	460
B46R07C06	46-6-7	Hs~MGC:BC003096.1~uORF:IOH4534	2189	3272	2662	1435	1105	1746	2608	1473	2057	460
B46R07C07	46-7-7	Hs~MGC:BC016821.1~uORF:IOH23009	1349	3056	2219	3734	794	2935	1957	854	2331	670
B46R07C08	46-8-7	Hs~MGC:BC016821.1~uORF:IOH23009	1347	2923	2180	3786	886	2845	1984	991	2266	636
B46R07C09	46-9-7	Hs~MGC:BC001375.1~uORF:IOH3976	1108	2242	1400	541	1864	1138	839	611	1866	718
B46R07C10	46-10-7	Hs~MGC:BC001375.1~uORF:IOH3976	1001	2334	1397	462	1879	1140	894	594	1812	741
B46R07C11	46-11-7	Hs~MGC:BC022816.1~uORF:IOH14672	3644	4177	3172	973	2233	3278	13494	2361	3637	1593
B46R07C12	46-12-7	Hs~MGC:BC022816.1~uORF:IOH14672	3665	4163	3182	4280	2208	3227	13134	2359	3745	1553
B46R07C13	46-13-7	Hs~Ref:NM_000906.1~N/A	1377	1020	1702	842	660	954	1745	992	1918	520
B46R07C14	46-14-7	Hs~Ref:NM_000906.1~N/A	1215	1138	1555	821	628	931	1735	934	1667	430
B46R07C15	46-15-7	Hs~Ref:NM_004333.1~N/A	1346	1183	2442	1771	1018	879	1790	814	2447	538
B46R07C16	46-16-7	Hs~Ref:NM_004333.1~N/A	1396	1231	2431	1825	913	850	1644	775	2435	521
B46R07C17	46-17-7	Hs~Ref:NM_004734.1~N/A	3449	4176	5801	6844	3028	2870	10087	2576	6788	1298
B46R07C18	46-18-7	Hs~Ref:NM_004734.1~N/A	3620	4189	5887	5994	2995	2713	10018	2490	6570	1219
B46R07C19	46-19-7	Hs~Ref:NM_001569.2~N/A	1784	1416	2435	519	1208	879	1144	657	1514	441
B46R07C20	46-20-7	Hs~Ref:NM_001569.2~N/A	1888	1380	2355	546	1184	772	1234	643	1355	412
B46R07C21	46-21-7	Hs~MGC:BC014271.2~uORF:IOH13908	13113	10152	8362	10377	9680	8535	7177	8041	13298	14385
B46R07C22	46-22-7	Hs~MGC:BC014271.2~uORF:IOH13908	12402	9795	8406	10354	9441	8078	6882	7983	12589	13582
B46R08C01	46-1-8	Hs~MGC:BC009993.2~uORF:IOH27830	3948	1492	1898	4699	2013	8013	4428	3021	2609	1159
B46R08C02	46-2-8	Hs~MGC:BC009993.2~uORF:IOH27830	3946	1411	1857	4653	1967	7573	4319	3018	2598	1109
B46R08C03	46-3-8	Hs~Ref:NM_005159.3~uORF:IOH14126	648	412	841	415	492	541	696	420	711	382
B46R08C04	46-4-8	Hs~Ref:NM_005159.3~uORF:IOH14126	665	428	873	423	571	610	709	420	724	287
B46R08C05	46-5-8	Hs~Ref:NM_006442.2~uORF:IOH14520	576	389	756	676	611	1430	1021	453	1150	672
B46R08C06	46-6-8	Hs~Ref:NM_006442.2~uORF:IOH14520	633	411	754	686	556	1398	998	434	1135	666
B46R08C07	46-7-8	Hs~Ref:NM_019601.3~uORF:IOH23286	779	556	827	334	569	465	705	405	696	174
B46R08C08	46-8-8	Hs~Ref:NM_019601.3~uORF:IOH23286	820	544	838	402	571	540	694	660	771	240
B46R08C09	46-9-8	Hs~Ref:NM_006480.4~uORF:IOH13081	1737	695	1337	4142	1133	2526	2873	6254	1723	312
B46R08C10	46-10-8	Hs~Ref:NM_006480.4~uORF:IOH13081	1768	657	1310	3811	1135	2446	2711	5362	1622	167
B46R08C11	46-11-8	Hs~Ref:NM_003335.2~uORF:IOH6479	1077	1372	1766	777	1635	978	959	647	1060	337
B46R08C12	46-12-8	Hs~Ref:NM_003335.2~uORF:IOH6479	1044	1355	1785	804	1436	1043	914	672	1098	200
B46R08C13	46-13-8	Hs~Ref:NM_003321.3~uORF:IOH4865	3701	4281	2592	1795	4950	1302	1802	985	2519	631
B46R08C14	46-14-8	Hs~Ref:NM_003321.3~uORF:IOH4865	3938	4282	2413	1832	4847	1353	1873	999	2559	646
B46R08C15	46-15-8	Hs~Ref:NM_003633.1~uORF:IOH3669	576	457	491	404	990	627	839	439	1026	337
B46R08C16	46-16-8	Hs~Ref:NM_003633.1~uORF:IOH3669	479	406	536	421	814	586	925	460	999	382
B46R08C17	46-17-8	Hs~Ref:NM_004401.1~uORF:IOH4671	459	389	574	302	1148	316	8852	267	762	105
B46R08C18	46-18-8	Hs~Ref:NM_004401.1~uORF:IOH4671	455	394	567	257	1143	305	8467	262	734	61
B46R08C19	46-19-8	Hs~MGC:BC037779.2~uORF:IOH27741	1572	840	1111	730	852	991	1430	726	2070	553
B46R08C20	46-20-8	Hs~MGC:BC037779.2~uORF:IOH27741	1599	930	1108	767	858	1009	1445	720	1941	559
B46R08C21	46-21-8	Hs~Ref:NM_004117.2~uORF:IOH27424	1969	748	1009	874	8388	937	2205	1397	3018	517
B46R08C22	46-22-8	Hs~Ref:NM_004117.2~uORF:IOH27424	2105	745	991	795	8245	889	2197	1303	2984	485
B46R09C01	46-1-9	Hs~Ref:NM_014478.3~uORF:IOH59924	1975	542	655	344	958	1699	843	517	1545	724
B46R09C02	46-2-9	Hs~Ref:NM_014478.3~uORF:IOH59924	2032	514	660	339	955	1795	804	552	1490	726
B46R09C03	46-3-9	Hs~Ref:NM_002416.1~uORF:IOH57247	884	574	1511	488	610	856	1598	627	977	310
B46R09C04	46-4-9	Hs~Ref:NM_002416.1~uORF:IOH57247	915	584	1457	535	640	891	1595	581	997	437
B46R09C05	46-5-9	Hs~Ref:NM_181893.1~uORF:IOH59929	1154	621	1807	556	647	984	811	777	1204	260
B46R09C06	46-6-9	Hs~Ref:NM_181893.1~uORF:IOH59929	1143	617	1799	550	596	886	808	730	1171	63
B46R09C07	46-7-9	Hs~MGC:BC035017.2~uORF:IOH28642	581	738	24029	345	676	830	1201	498	1480	446
B46R09C08	46-8-9	Hs~MGC:BC035017.2~uORF:IOH28642	568	737	23544	344	900	876	1137	508	1509	388
B46R09C09	46-9-9	Hs~MGC:BC008964.2~uORF:IOH56888	390	285	426	245	287	416	473	564	504	736
B46R09C10	46-10-9	Hs~MGC:BC008964.2~uORF:IOH56888	412	289	446	235	261	439	462	356	502	171
B46R09C11	46-11-9	Hs~Ref:NM_001937.3~uORF:IOH53854	714	709	906	245	318	601	477	288	515	73
B46R09C12	46-12-9	Hs~Ref:NM_001937.3~uORF:IOH53854	723	692	845	312	230	761	460	296	532	722
B46R09C13	46-13-9	Hs~Ref:NM_182729.1~uORF:IOH52112	936	1321	1718	610	1132	1467	2189	1284	1703	534
B46R09C14	46-14-9	Hs~Ref:NM_182729.1~uORF:IOH52112	939	1315	1676	569	1104	1250	2190	1312	1625	502
B46R09C15	46-15-9	Hs~Ref:NM_006294.2~uORF:IOH57049	920	1755	1749	733	1647	2397	1847	2465	1914	566
B46R09C16	46-16-9	Hs~Ref:NM_006294.2~uORF:IOH57049	861	1719	1673	719	1792	2285	1799	2175	1872	470
B46R09C17	46-17-9	Hs~Ref:NM_033316.2~uORF:IOH6835	784	700	963	762	877	932	1121	712	1609	484
B46R09C18	46-18-9	Hs~Ref:NM_033316.2~uORF:IOH6835	841	686	989	600	863	985	1301	685	1542	487
B46R09C19	46-19-9	Hs~Ref:NM_022483.2~uORF:IOH13312	792	392	632	381	291	575	536	325	600	102
B46R09C20	46-20-9	Hs~Ref:NM_022483.2~uORF:IOH13312	841	422	642	375	275	443	569	379	628	356
B46R09C21	46-21-9	Hs~MGC:BC000953.2~uORF:IOH3022	2011	870	1065	795	874	962	3972	572	1466	567
B46R09C22	46-22-9	Hs~MGC:BC000953.2~uORF:IOH3022	2056	878	1032	777	788	976	3963	554	1325	671
B46R10C01	46-1-10	Hs~Ref:NM_014702.1~uORF:IOH21412	3053	1536	1343	989	2071	1455	4423	1064	3146	581
B46R10C02	46-2-10	Hs~Ref:NM_014702.1~uORF:IOH21412	3028	1291	1422	1031	2061	1489	4572	1137	3057	612
B46R10C03	46-3-10	Hs~Ref:NM_000442.2~uORF:IOH10695	1117	866	1105	824	701	1369	1699	807	2559	562
B46R10C04	46-4-10	Hs~Ref:NM_000442.2~uORF:IOH10695	1131	875	1122	859	861	1416	1702	842	2560	586
B46R10C05	46-5-10	Hs~Ref:NM_024695.1~uORF:IOH10911	2129	384	533	2400	533	1101	996	4836	3617	455
B46R10C06	46-6-10	Hs~Ref:NM_024695.1~uORF:IOH10911	2327	395	519	2259	521	1073	952	4596	3426	227
B46R10C07	46-7-10	Hs~MGC:BC007382.1~uORF:IOH7027	733	522	627	382	471	661	1327	555	953	201
B46R10C08	46-8-10	Hs~MGC:BC007382.1~uORF:IOH7027	674	492	667	390	538	912	1347	525	886	173
B46R10C09	46-9-10	Hs~Ref:NM_017871.3~uORF:IOH7042	997	793	967	627	914	1075	1447	739	1562	548
B46R10C10	46-10-10	Hs~Ref:NM_017871.3~uORF:IOH7042	910	716	933	591	860	1097	1433	821	1613	534
B46R10C11	46-11-10	GST1	11	5	10	1	14	203	201	1	4	-2
B46R10C12	46-12-10	GST1	8	5	10	2	32	11	35	2	5	1
B46R10C13	46-13-10	GST2	29	27	100	128	56	90	26	255	-1	-2
B46R10C14	46-14-10	GST2	24	23	33	144	114	70	20	4	4	1
B46R10C15	46-15-10	GST3	63	193	181	6	86	39	30	8	47	1795
B46R10C16	46-16-10	GST3	61	124	170	23	106	47	29	410	18	232
B46R10C17	46-17-10	GST4	380	319	379	233	262	101	178	15	127	21
B46R10C18	46-18-10	GST4	487	315	383	10	267	112	142	19	41	18
B46R10C19	46-19-10	Anti-HumanIgA1~N/A	8844	9568	8646	9241	8719	12127	10150	8310	11754	10464
B46R10C20	46-20-10	Anti-HumanIgA1~N/A	8821	9565	9054	9032	9031	12456	9588	8213	10841	10374
B46R10C21	46-21-10	Anti-HumanIgA2~N/A	15158	16402	15549	17308	12914	21382	17114	14225	17967	18417
B46R10C22	46-22-10	Anti-HumanIgA2~N/A	16196	16223	16277	17120	13412	20337	18521	15591	19265	18056
B46R11C01	46-1-11	AlexaAntiMouseAb~N/A	17803	18112	18393	24141	16995	32576	23647	14321	29106	24757
B46R11C02	46-2-11	AlexaAntiMouseAb~N/A	18488	18042	19683	26349	15883	32416	23072	14287	24982	27066
B46R11C03	46-3-11	MAPKAP~N/A	90	74	241	163	144	103	252	128	117	47
B46R11C04	46-4-11	MAPKAP~N/A	254	73	150	134	179	96	258	143	51	40
B46R11C05	46-5-11	Buffer	242	254	38	3	352	-34	46	-15	9	221
B46R11C06	46-6-11	Buffer	189	244	296	9	359	23	43	-3	12	221
B46R11C07	46-7-11	BSA~N/A	799	535	452	47	930	168	478	115	858	10094
B46R11C08	46-8-11	BSA~N/A	776	526	454	69	1125	238	191	159	610	10604
B46R11C09	46-9-11	Anti-HumanIgG1~N/A	2054	2225	1833	1378	2668	1959	1474	1228	2043	1938
B46R11C10	46-10-11	Anti-HumanIgG1~N/A	2232	2324	1863	1389	2582	1919	1447	1148	2079	2111
B46R11C11	46-11-11	Anti-HumanIgG2~N/A	3945	4674	3712	2686	5148	3530	2733	2667	3007	4111
B46R11C12	46-12-11	Anti-HumanIgG2~N/A	4001	4396	3858	2814	5503	3641	2808	2221	3459	4301
B46R11C13	46-13-11	Anti-HumanIgG3~N/A	5070	5645	4695	4855	6001	6337	5072	4569	6659	7006
B46R11C14	46-14-11	Anti-HumanIgG3~N/A	4608	5423	4555	5677	5383	6578	4884	4565	6273	6793
B46R11C15	46-15-11	Anti-HumanIgG4~N/A	7909	9108	7628	11359	9133	12912	9970	8702	11947	13229
B46R11C16	46-16-11	Anti-HumanIgG4~N/A	7950	8860	7856	11468	9078	13191	9584	8412	11550	12416
B46R11C17	46-17-11	AntiBiotinAb~N/A	6075	5860	6062	7861	6242	11087	8594	6615	9277	14096
B46R11C18	46-18-11	AntiBiotinAb~N/A	6058	6227	5780	9152	6325	10185	8298	6402	9260	14421
B46R11C19	46-19-11	Buffer	75	79	140	1264	155	9	16	9	22	18
B46R11C20	46-20-11	Buffer	83	994	77	4	154	9	7	6	1	37
B46R11C21	46-21-11	Hs~Ref:NM_002364.1~uORF:IOH11315	3243	2286	2522	3790	2479	2488	11401	8514	5277	1384
B46R11C22	46-22-11	Hs~Ref:NM_002364.1~uORF:IOH11315	3313	2356	2441	3487	2505	2427	11438	8001	5172	1384
B46R12C01	46-1-12	Hs~Ref:NM_032341.1~uORF:IOH7525	953	839	992	742	870	1542	1186	652	1429	432
B46R12C02	46-2-12	Hs~Ref:NM_032341.1~uORF:IOH7525	989	838	1022	751	889	1590	1086	750	1398	466
B46R12C03	46-3-12	Hs~Ref:NM_007217.2~uORF:IOH3934	1328	2525	5292	592	1018	915	921	780	1344	405
B46R12C04	46-4-12	Hs~Ref:NM_007217.2~uORF:IOH3934	1383	2706	5290	607	1047	951	595	767	1294	357
B46R12C05	46-5-12	Hs~Ref:NM_015933.1~uORF:IOH3769	4849	1988	3664	2850	3450	2677	22014	1889	3455	1007
B46R12C06	46-6-12	Hs~Ref:NM_015933.1~uORF:IOH3769	5031	2111	3819	2787	3401	3038	21209	1825	3474	975
B46R12C07	46-7-12	Hs~MGC:BC053989.1~uORF:IOH29368	688	705	610	417	403	708	955	434	1024	504
B46R12C08	46-8-12	Hs~MGC:BC053989.1~uORF:IOH29368	583	580	593	401	482	914	791	404	995	530
B46R12C09	46-9-12	Hs~MGC:BC059364.1~uORF:IOH29285	527	564	602	248	395	587	599	245	775	247
B46R12C10	46-10-12	Hs~MGC:BC059364.1~uORF:IOH29285	549	593	556	264	432	604	544	282	675	35
B46R12C11	46-11-12	Hs~MGC:BC054517.1~uORF:IOH28882	896	963	1032	340	662	1523	507	297	746	201
B46R12C12	46-12-12	Hs~MGC:BC054517.1~uORF:IOH28882	891	992	1012	351	711	1447	480	312	849	64
B46R12C13	46-13-12	Hs~Ref:NM_002447.1~N/A	1638	1228	1827	936	1624	1090	1796	838	2288	715
B46R12C14	46-14-12	Hs~Ref:NM_002447.1~N/A	1739	1217	1852	854	1567	1018	1776	788	2202	463
B46R12C15	46-15-12	Hs~MGC:BC016640.1~uORF:IOH21476	1675	1122	1047	1294	933	910	1829	742	2820	488
B46R12C16	46-16-12	Hs~MGC:BC016640.1~uORF:IOH21476	1665	1391	1009	1322	963	921	1693	804	2690	457
B46R12C17	46-17-12	Hs~MGC:NM_152634.1~uORF:IOH21490	2649	1732	955	678	1843	1113	1946	761	2218	545
B46R12C18	46-18-12	Hs~MGC:NM_152634.1~uORF:IOH21490	3018	1857	981	891	1703	1097	1935	867	2285	524
B46R12C19	46-19-12	Hs~Ref:NM_005038.1~uORF:IOH22406	3499	1876	830	1118	1070	1151	1357	1294	1215	223
B46R12C20	46-20-12	Hs~Ref:NM_005038.1~uORF:IOH22406	3664	1823	852	1111	1063	1067	1329	1125	1174	158
B46R12C21	46-21-12	Hs~Ref:NM_031856.1~uORF:IOH36170	305	288	379	222	238	704	245	139	78	31
B46R12C22	46-22-12	Hs~Ref:NM_031856.1~uORF:IOH36170	334	230	313	186	227	452	261	244	371	211
B46R13C01	46-1-13	Hs~MGC:BC009016.1~uORF:IOH3326	599	399	716	383	497	593	830	310	1173	279
B46R13C02	46-2-13	Hs~MGC:BC009016.1~uORF:IOH3326	606	441	656	394	447	562	769	365	1243	249
B46R13C03	46-3-13	Hs~MGC:BC017922.1~uORF:IOH12726	864	529	790	434	557	2200	726	399	1237	134
B46R13C04	46-4-13	Hs~MGC:BC017922.1~uORF:IOH12726	772	492	779	439	570	724	755	374	1105	383
B46R13C05	46-5-13	Hs~MGC:BC020729.1~uORF:IOH12978	1320	745	1041	1781	970	910	2377	586	1728	457
B46R13C06	46-6-13	Hs~MGC:BC020729.1~uORF:IOH12978	1353	650	1042	1701	847	1030	2291	594	1734	466
B46R13C07	46-7-13	Hs~MGC:BC015877.1~uORF:IOH13013	1321	886	1178	656	769	877	1000	696	2014	449
B46R13C08	46-8-13	Hs~MGC:BC015877.1~uORF:IOH13013	1278	728	1139	656	782	872	1322	714	1999	393
B46R13C09	46-9-13	Hs~MGC:BC051841.1~uORF:IOH28892	649	653	650	744	725	1195	801	689	1287	307
B46R13C10	46-10-13	Hs~MGC:BC051841.1~uORF:IOH28892	680	679	682	755	587	1030	788	639	1124	305
B46R13C11	46-11-13	Hs~MGC:BC060847.1~uORF:IOH29212	532	750	579	325	567	598	605	400	779	107
B46R13C12	46-12-13	Hs~MGC:BC060847.1~uORF:IOH29212	506	773	589	314	515	616	586	410	698	148
B46R13C13	46-13-13	Hs~MGC:BC053984.1~uORF:IOH29361	520	926	544	423	477	932	1472	478	1605	125
B46R13C14	46-14-13	Hs~MGC:BC053984.1~uORF:IOH29361	582	979	518	364	475	838	1430	473	1543	83
B46R13C15	46-15-13	Hs~MGC:BC053656.1~uORF:IOH28981	777	467	734	499	566	892	1146	567	1313	168
B46R13C16	46-16-13	Hs~MGC:BC053656.1~uORF:IOH28981	773	964	712	510	530	890	1166	555	905	249
B46R13C17	46-17-13	Hs~Ref:NM_023080.1~uORF:IOH13369	1248	1021	1770	3349	1485	2743	3078	4921	4512	528
B46R13C18	46-18-13	Hs~Ref:NM_023080.1~uORF:IOH13369	1323	935	1742	3249	1360	2607	2997	4386	4365	536
B46R13C19	46-19-13	Hs~MGC:BC056418.1~uORF:IOH29118	536	357	565	451	308	620	923	510	886	237
B46R13C20	46-20-13	Hs~MGC:BC056418.1~uORF:IOH29118	477	381	565	466	322	629	852	474	899	241
B46R13C21	46-21-13	Hs~Ref:NM_000484.1~uORF:IOH29583	439	302	467	265	253	588	624	362	561	121
B46R13C22	46-22-13	Hs~Ref:NM_000484.1~uORF:IOH29583	467	284	466	266	249	570	569	352	545	214
B46R14C01	46-1-14	Hs~MGC:BC028736.1~uORF:IOH28644	571	458	629	282	435	748	746	345	675	157
B46R14C02	46-2-14	Hs~MGC:BC028736.1~uORF:IOH28644	587	455	597	276	393	851	740	376	751	272
B46R14C03	46-3-14	Hs~MGC:BC017072.1~uORF:IOH10334	669	1044	784	820	539	1172	717	629	1548	298
B46R14C04	46-4-14	Hs~MGC:BC017072.1~uORF:IOH10334	660	889	747	804	520	1250	685	647	1487	246
B46R14C05	46-5-14	Hs~Ref:NM_001013.2~uORF:IOH5840	1560	3577	1302	871	976	1568	4930	763	1435	608
B46R14C06	46-6-14	Hs~Ref:NM_001013.2~uORF:IOH5840	1608	3480	1286	922	962	1515	4875	724	1446	581
