id	position	name	GSM2522670
B26R07C22	26-22-7	Hs~Ref:NM_016819.2~uORF:IOH59379	371
B26R08C01	26-1-8	Hs~Ref:NM_020386.2~uORF:IOH54689	256
B26R08C02	26-2-8	Hs~Ref:NM_020386.2~uORF:IOH54689	280
B26R08C03	26-3-8	Hs~Ref:NM_014606.1~uORF:IOH53090	364
B26R08C04	26-4-8	Hs~Ref:NM_014606.1~uORF:IOH53090	297
B26R08C05	26-5-8	Hs~Ref:NM_014721.1~uORF:IOH60008	494
B26R08C06	26-6-8	Hs~Ref:NM_014721.1~uORF:IOH60008	708
B26R08C07	26-7-8	Hs~Ref:NM_004990.2~uORF:IOH3655	1338
B26R08C08	26-8-8	Hs~Ref:NM_004990.2~uORF:IOH3655	1279
B26R08C09	26-9-8	Hs~MGC:BC000525.1~uORF:IOH3627	381
B26R08C10	26-10-8	Hs~MGC:BC000525.1~uORF:IOH3627	389
B26R08C11	26-11-8	Hs~MGC:BC000645.1~uORF:IOH4240	442
B26R08C12	26-12-8	Hs~MGC:BC000645.1~uORF:IOH4240	420
B26R08C13	26-13-8	Hs~MGC:BC012824.1~uORF:IOH22892	305
B26R08C14	26-14-8	Hs~MGC:BC012824.1~uORF:IOH22892	349
B26R08C15	26-15-8	Hs~MGC:NM_006216.2~uORF:IOH12816	371
B26R08C16	26-16-8	Hs~MGC:NM_006216.2~uORF:IOH12816	498
B26R08C17	26-17-8	Hs~Ref:NM_144982.1~uORF:IOH12275	4053
B26R08C18	26-18-8	Hs~Ref:NM_144982.1~uORF:IOH12275	4367
B26R08C19	26-19-8	Hs~Ref:NM_025065.4~uORF:IOH13307	526
B26R08C20	26-20-8	Hs~Ref:NM_025065.4~uORF:IOH13307	528
B26R08C21	26-21-8	Hs~Ref:NM_002704.1~uORF:IOH12030	294
B26R08C22	26-22-8	Hs~Ref:NM_002704.1~uORF:IOH12030	415
B26R09C01	26-1-9	Hs~Ref:NM_005512.1~uORF:IOH40550	272
B26R09C02	26-2-9	Hs~Ref:NM_005512.1~uORF:IOH40550	131
B26R09C03	26-3-9	Hs~Ref:NM_006205.1~uORF:IOH40356	1889
B26R09C04	26-4-9	Hs~Ref:NM_006205.1~uORF:IOH40356	1933
B26R09C05	26-5-9	Hs~MGC:BC069285.1~uORF:IOH40391	327
B26R09C06	26-6-9	Hs~MGC:BC069285.1~uORF:IOH40391	381
B26R09C07	26-7-9	Hs~MGC:BC065030.1~uORF:IOH40478	563
B26R09C08	26-8-9	Hs~MGC:BC065030.1~uORF:IOH40478	521
B26R09C09	26-9-9	Hs~Ref:NM_014325.1~uORF:IOH3562	167
B26R09C10	26-10-9	Hs~Ref:NM_014325.1~uORF:IOH3562	100
B26R09C11	26-11-9	Hs~Ref:NM_002802.1~uORF:IOH3591	261
B26R09C12	26-12-9	Hs~Ref:NM_002802.1~uORF:IOH3591	339
B26R09C13	26-13-9	Hs~Ref:NM_005566.1~uORF:IOH3797	238
B26R09C14	26-14-9	Hs~Ref:NM_005566.1~uORF:IOH3797	14
B26R09C15	26-15-9	Hs~Ref:NM_032214.1~uORF:IOH26309	511
B26R09C16	26-16-9	Hs~Ref:NM_032214.1~uORF:IOH26309	392
B26R09C17	26-17-9	Hs~Ref:NM_138810.1~uORF:IOH12231	414
B26R09C18	26-18-9	Hs~Ref:NM_138810.1~uORF:IOH12231	416
B26R09C19	26-19-9	Hs~MGC:BC022043.1~uORF:IOH13409	-2
B26R09C20	26-20-9	Hs~MGC:BC022043.1~uORF:IOH13409	2
B26R09C21	26-21-9	Hs~MGC:BC017249.1~uORF:IOH12653	458
B26R09C22	26-22-9	Hs~MGC:BC017249.1~uORF:IOH12653	575
B26R10C01	26-1-10	Hs~MGC:NM_173474.2~uORF:IOH13254	1265
B26R10C02	26-2-10	Hs~MGC:NM_173474.2~uORF:IOH13254	1360
B26R10C03	26-3-10	Hs~MGC:BC037219.1~uORF:IOH28669	265
B26R10C04	26-4-10	Hs~MGC:BC037219.1~uORF:IOH28669	257
B26R10C05	26-5-10	Hs~MGC:BC052813.1~uORF:IOH29045	676
B26R10C06	26-6-10	Hs~MGC:BC052813.1~uORF:IOH29045	701
B26R10C07	26-7-10	Hs~MGC:BC057774.1~uORF:IOH29168	1135
B26R10C08	26-8-10	Hs~MGC:BC057774.1~uORF:IOH29168	1010
B26R10C09	26-9-10	Hs~MGC:BC051000.1~uORF:IOH28084	1993
B26R10C10	26-10-10	Hs~MGC:BC051000.1~uORF:IOH28084	2009
B26R10C11	26-11-10	GST1	337
B26R10C12	26-12-10	GST1	57
B26R10C13	26-13-10	GST2	20
B26R10C14	26-14-10	GST2	-2
B26R10C15	26-15-10	GST3	11
B26R10C16	26-16-10	GST3	8
B26R10C17	26-17-10	GST4	25
B26R10C18	26-18-10	GST4	47
B26R10C19	26-19-10	Anti-HumanIgA1~N/A	7916
B26R10C20	26-20-10	Anti-HumanIgA1~N/A	9275
B26R10C21	26-21-10	Anti-HumanIgA2~N/A	15530
B26R10C22	26-22-10	Anti-HumanIgA2~N/A	16170
B26R11C01	26-1-11	AlexaAntiMouseAb~N/A	24581
B26R11C02	26-2-11	AlexaAntiMouseAb~N/A	23937
B26R11C03	26-3-11	MAPKAP~N/A	31
B26R11C04	26-4-11	MAPKAP~N/A	25
B26R11C05	26-5-11	Buffer	374
B26R11C06	26-6-11	Buffer	486
B26R11C07	26-7-11	BSA~N/A	9069
B26R11C08	26-8-11	BSA~N/A	10368
B26R11C09	26-9-11	Anti-HumanIgG1~N/A	1692
B26R11C10	26-10-11	Anti-HumanIgG1~N/A	1957
B26R11C11	26-11-11	Anti-HumanIgG2~N/A	2835
B26R11C12	26-12-11	Anti-HumanIgG2~N/A	3616
B26R11C13	26-13-11	Anti-HumanIgG3~N/A	4877
B26R11C14	26-14-11	Anti-HumanIgG3~N/A	6680
B26R11C15	26-15-11	Anti-HumanIgG4~N/A	10693
B26R11C16	26-16-11	Anti-HumanIgG4~N/A	12500
B26R11C17	26-17-11	AntiBiotinAb~N/A	13258
B26R11C18	26-18-11	AntiBiotinAb~N/A	13154
B26R11C19	26-19-11	Buffer	41
B26R11C20	26-20-11	Buffer	11
B26R11C21	26-21-11	Hs~MGC:BC027596.1~uORF:IOH11362	777
B26R11C22	26-22-11	Hs~MGC:BC027596.1~uORF:IOH11362	180
B26R12C01	26-1-12	Hs~MGC:BC040693.1~uORF:IOH26345	227
B26R12C02	26-2-12	Hs~MGC:BC040693.1~uORF:IOH26345	275
B26R12C03	26-3-12	Hs~MGC:BC041133.1~uORF:IOH26142	600
B26R12C04	26-4-12	Hs~MGC:BC041133.1~uORF:IOH26142	728
B26R12C05	26-5-12	Hs~MGC:BC044953.1~uORF:IOH26375	378
B26R12C06	26-6-12	Hs~MGC:BC044953.1~uORF:IOH26375	324
B26R12C07	26-7-12	Hs~Ref:NM_012148.1~uORF:IOH39321	715
B26R12C08	26-8-12	Hs~Ref:NM_012148.1~uORF:IOH39321	650
B26R12C09	26-9-12	Hs~Ref:NM_144980.1~uORF:IOH12741	281
B26R12C10	26-10-12	Hs~Ref:NM_144980.1~uORF:IOH12741	401
B26R12C11	26-11-12	Hs~MGC:NM_182661.1~uORF:IOH5501	543
B26R12C12	26-12-12	Hs~MGC:NM_182661.1~uORF:IOH5501	621
B26R12C13	26-13-12	Hs~MGC:BC036054.2~uORF:IOH27217	295
B26R12C14	26-14-12	Hs~MGC:BC036054.2~uORF:IOH27217	443
B26R12C15	26-15-12	Hs~MGC:BC034762.1~uORF:IOH22673	356
B26R12C16	26-16-12	Hs~MGC:BC034762.1~uORF:IOH22673	365
B26R12C17	26-17-12	Hs~MGC:BC096281.2~uORF:IOH63276	148
B26R12C18	26-18-12	Hs~MGC:BC096281.2~uORF:IOH63276	93
B26R12C19	26-19-12	Hs~Ref:NM_145293.1~uORF:IOH11848	89
B26R12C20	26-20-12	Hs~Ref:NM_145293.1~uORF:IOH11848	62
B26R12C21	26-21-12	Hs~Ref:NM_000232.1~uORF:IOH12316	468
B26R12C22	26-22-12	Hs~Ref:NM_000232.1~uORF:IOH12316	516
B26R13C01	26-1-13	Hs~Ref:NM_032853.2~uORF:IOH42561	369
B26R13C02	26-2-13	Hs~Ref:NM_032853.2~uORF:IOH42561	407
B26R13C03	26-3-13	Hs~Ref:NM_015554.1~uORF:IOH44553	416
B26R13C04	26-4-13	Hs~Ref:NM_015554.1~uORF:IOH44553	429
B26R13C05	26-5-13	Hs~Ref:NM_003592.2~uORF:IOH41991	329
B26R13C06	26-6-13	Hs~Ref:NM_003592.2~uORF:IOH41991	603
B26R13C07	26-7-13	Hs~Ref:NM_182800.2~uORF:IOH44806	253
B26R13C08	26-8-13	Hs~Ref:NM_182800.2~uORF:IOH44806	253
B26R13C09	26-9-13	Hs~Ref:NM_001894.2~uORF:IOH21160	2967
B26R13C10	26-10-13	Hs~Ref:NM_001894.2~uORF:IOH21160	5053
B26R13C11	26-11-13	Hs~MGC:BC005982.1~uORF:IOH7502	123
B26R13C12	26-12-13	Hs~MGC:BC005982.1~uORF:IOH7502	209
B26R13C13	26-13-13	Hs~Ref:NM_000430.2~uORF:IOH39940	653
B26R13C14	26-14-13	Hs~Ref:NM_000430.2~uORF:IOH39940	518
B26R13C15	26-15-13	Hs~MGC:NM_198498.1~uORF:IOH26293	251
B26R13C16	26-16-13	Hs~MGC:NM_198498.1~uORF:IOH26293	110
B26R13C17	26-17-13	Hs~MGC:BC006456.1~uORF:IOH5963	344
B26R13C18	26-18-13	Hs~MGC:BC006456.1~uORF:IOH5963	420
B26R13C19	26-19-13	Hs~Ref:NM_004781.2~uORF:IOH4958	232
B26R13C20	26-20-13	Hs~Ref:NM_004781.2~uORF:IOH4958	321
B26R13C21	26-21-13	Hs~Ref:NM_138480.1~uORF:IOH10174	155
B26R13C22	26-22-13	Hs~Ref:NM_138480.1~uORF:IOH10174	135
B26R14C01	26-1-14	Hs~Ref:NM_138470.1~uORF:IOH10205	279
B26R14C02	26-2-14	Hs~Ref:NM_138470.1~uORF:IOH10205	278
B26R14C03	26-3-14	Hs~Ref:NM_019117.3~uORF:IOH52693	220
B26R14C04	26-4-14	Hs~Ref:NM_019117.3~uORF:IOH52693	173
B26R14C05	26-5-14	Hs~Ref:NM_007087.1~uORF:IOH59514	134
B26R14C06	26-6-14	Hs~Ref:NM_007087.1~uORF:IOH59514	84
B26R14C07	26-7-14	Hs~Ref:NM_006987.2~uORF:IOH59342	699
B26R14C08	26-8-14	Hs~Ref:NM_006987.2~uORF:IOH59342	685
B26R14C09	26-9-14	Hs~Ref:NM_006287.3~uORF:IOH59292	65
B26R14C10	26-10-14	Hs~Ref:NM_006287.3~uORF:IOH59292	231
B26R14C11	26-11-14	Hs~MGC:BC002553.1~uORF:IOH4036	592
B26R14C12	26-12-14	Hs~MGC:BC002553.1~uORF:IOH4036	225
B26R14C13	26-13-14	Hs~Ref:NM_007051.2~uORF:IOH5135	119
B26R14C14	26-14-14	Hs~Ref:NM_007051.2~uORF:IOH5135	9
B26R14C15	26-15-14	Hs~MGC:BC001904.1~uORF:IOH4832	191
B26R14C16	26-16-14	Hs~MGC:BC001904.1~uORF:IOH4832	134
B26R14C17	26-17-14	Hs~Ref:NM_000291.2~uORF:IOH42151	280
B26R14C18	26-18-14	Hs~Ref:NM_000291.2~uORF:IOH42151	239
B26R14C19	26-19-14	Hs~Ref:NM_001025595.1~uORF:IOH60838	268
B26R14C20	26-20-14	Hs~Ref:NM_001025595.1~uORF:IOH60838	249
B26R14C21	26-21-14	Hs~Ref:NM_001005284.1~uORF:IOH60781	155
B26R14C22	26-22-14	Hs~Ref:NM_001005284.1~uORF:IOH60781	205
B26R15C01	26-1-15	Hs~MGC:BC102030.1~uORF:IOH63600	312
B26R15C02	26-2-15	Hs~MGC:BC102030.1~uORF:IOH63600	299
B26R15C03	26-3-15	Hs~Ref:NM_173824.2~uORF:IOH60782	220
B26R15C04	26-4-15	Hs~Ref:NM_173824.2~uORF:IOH60782	214
B26R15C05	26-5-15	Hs~MGC:NM_174930.2~uORF:IOH11024	314
B26R15C06	26-6-15	Hs~MGC:NM_174930.2~uORF:IOH11024	375
B26R15C07	26-7-15	Hs~Ref:NM_032564.1~uORF:IOH10833	318
B26R15C08	26-8-15	Hs~Ref:NM_032564.1~uORF:IOH10833	232
B26R15C09	26-9-15	Hs~MGC:BC029605.1~uORF:IOH21616	539
B26R15C10	26-10-15	Hs~MGC:BC029605.1~uORF:IOH21616	400
B26R15C11	26-11-15	Hs~Ref:NM_006869.1~uORF:IOH21856	1783
B26R15C12	26-12-15	Hs~Ref:NM_006869.1~uORF:IOH21856	1851
B26R15C13	26-13-15	Hs~IVGN:PM_2137~Ext:La~N/A	-3
B26R15C14	26-14-15	Hs~IVGN:PM_2137~Ext:La~N/A	18
B26R15C15	26-15-15	Hs~Ref:NM_005030.2~CAT:PV3501	1422
B26R15C16	26-16-15	Hs~Ref:NM_005030.2~CAT:PV3501	1566
B26R15C17	26-17-15	Hs~Ref:NM_003390.2~CAT:PV3817	741
B26R15C18	26-18-15	Hs~Ref:NM_003390.2~CAT:PV3817	701
B26R15C19	26-19-15	Hs~Ref:NM_004635.2~CAT:PV3299	215
B26R15C20	26-20-15	Hs~Ref:NM_004635.2~CAT:PV3299	63
B26R15C21	26-21-15	Hs~Ref:NM_004431.1~CAT:PV3688	455
B26R15C22	26-22-15	Hs~Ref:NM_004431.1~CAT:PV3688	452
B26R16C01	26-1-16	Hs~Ref:NM_004836.2~CAT:PV5106	225
B26R16C02	26-2-16	Hs~Ref:NM_004836.2~CAT:PV5106	230
B26R16C03	26-3-16	Hs~Ref:NM_018724.3~CAT_PHC0205	337
B26R16C04	26-4-16	Hs~Ref:NM_018724.3~CAT_PHC0205	347
B26R16C05	26-5-16	Hs~Ref:NM_006274.2~CAT_PHC1244	58
B26R16C06	26-6-16	Hs~Ref:NM_006274.2~CAT_PHC1244	48
B26R16C07	26-7-16	Hs~Ref:NM_004127.3~uORF:IOH2368	401
B26R16C08	26-8-16	Hs~Ref:NM_004127.3~uORF:IOH2368	446
B26R16C09	26-9-16	Hs~MGC:BC012362.1~uORF:IOH12046	43
B26R16C10	26-10-16	Hs~MGC:BC012362.1~uORF:IOH12046	48
B26R16C11	26-11-16	Hs~Ref:NM_007198.1~uORF:IOH12511	1195
B26R16C12	26-12-16	Hs~Ref:NM_007198.1~uORF:IOH12511	1266
B26R16C13	26-13-16	Hs~Ref:NM_024821.1~uORF:IOH10944	133
B26R16C14	26-14-16	Hs~Ref:NM_024821.1~uORF:IOH10944	85
B26R16C15	26-15-16	Hs~Ref:NM_153329.2~uORF:IOH21432	401
B26R16C16	26-16-16	Hs~Ref:NM_153329.2~uORF:IOH21432	629
B26R16C17	26-17-16	Hs~MGC:BC022534.1~uORF:IOH10832	507
B26R16C18	26-18-16	Hs~MGC:BC022534.1~uORF:IOH10832	409
B26R16C19	26-19-16	Hs~Ref:NM_001024631.1~uORF:IOH57349	280
B26R16C20	26-20-16	Hs~Ref:NM_001024631.1~uORF:IOH57349	177
B26R16C21	26-21-16	Hs~Ref:NM_152485.2~uORF:IOH26147	336
B26R16C22	26-22-16	Hs~Ref:NM_152485.2~uORF:IOH26147	307
B26R17C01	26-1-17	Hs~Ref:NM_006695.2~uORF:IOH5798	255
B26R17C02	26-2-17	Hs~Ref:NM_006695.2~uORF:IOH5798	189
B26R17C03	26-3-17	Hs~MGC:BC010427.1~uORF:IOH14505	237
B26R17C04	26-4-17	Hs~MGC:BC010427.1~uORF:IOH14505	76
B26R17C05	26-5-17	Hs~Ref:NM_006713.2~uORF:IOH14686	240
B26R17C06	26-6-17	Hs~Ref:NM_006713.2~uORF:IOH14686	269
B26R17C07	26-7-17	Hs~MGC:NM_138353.1~uORF:IOH13957	252
B26R17C08	26-8-17	Hs~MGC:NM_138353.1~uORF:IOH13957	431
B26R17C09	26-9-17	Hs~Ref:NM_001005176.1~uORF:IOH40807	375
B26R17C10	26-10-17	Hs~Ref:NM_001005176.1~uORF:IOH40807	112
B26R17C11	26-11-17	Hs~Ref:NM_007117.1~uORF:IOH40291	177
B26R17C12	26-12-17	Hs~Ref:NM_007117.1~uORF:IOH40291	768
B26R17C13	26-13-17	Hs~MGC:BC021187.1~uORF:IOH10893	1253
B26R17C14	26-14-17	Hs~MGC:BC021187.1~uORF:IOH10893	1378
B26R17C15	26-15-17	Hs~Ref:NM_001412.2~uORF:IOH3055	753
B26R17C16	26-16-17	Hs~Ref:NM_001412.2~uORF:IOH3055	769
B26R17C17	26-17-17	Hs~Ref:NM_015509.2~uORF:IOH43513	1109
B26R17C18	26-18-17	Hs~Ref:NM_015509.2~uORF:IOH43513	977
B26R17C19	26-19-17	Hs~Ref:NM_031845.1~uORF:IOH37776	1332
B26R17C20	26-20-17	Hs~Ref:NM_031845.1~uORF:IOH37776	1437
B26R17C21	26-21-17	Hs~Ref:NM_001008723.1~uORF:IOH43999	453
B26R17C22	26-22-17	Hs~Ref:NM_001008723.1~uORF:IOH43999	494
B26R18C01	26-1-18	Hs~Ref:NM_018063.3~uORF:IOH44165	354
B26R18C02	26-2-18	Hs~Ref:NM_018063.3~uORF:IOH44165	358
B26R18C03	26-3-18	Hs~Ref:NM_002984.1~uORF:IOH29652	181
B26R18C04	26-4-18	Hs~Ref:NM_002984.1~uORF:IOH29652	35
B26R18C05	26-5-18	Hs~Ref:NM_005114.1~uORF:IOH29561	222
B26R18C06	26-6-18	Hs~Ref:NM_005114.1~uORF:IOH29561	300
B26R18C07	26-7-18	Hs~Ref:NM_004583.1~uORF:IOH29836	305
B26R18C08	26-8-18	Hs~Ref:NM_004583.1~uORF:IOH29836	105
B26R18C09	26-9-18	Hs~Ref:NM_080391.1~uORF:IOH29576	247
B26R18C10	26-10-18	Hs~Ref:NM_080391.1~uORF:IOH29576	590
B26R18C11	26-11-18	Hs~MGC:BC047223.1~uORF:IOH62429	290
B26R18C12	26-12-18	Hs~MGC:BC047223.1~uORF:IOH62429	89
B26R18C13	26-13-18	Hs~MGC:BC072461.1~uORF:IOH62565	1849
B26R18C14	26-14-18	Hs~MGC:BC072461.1~uORF:IOH62565	1818
B26R18C15	26-15-18	Hs~MGC:BC065533.1~uORF:IOH61590	1030
B26R18C16	26-16-18	Hs~MGC:BC065533.1~uORF:IOH61590	980
B26R18C17	26-17-18	Hs~MGC:BC070091.1~uORF:IOH62493	469
B26R18C18	26-18-18	Hs~MGC:BC070091.1~uORF:IOH62493	366
B26R18C19	26-19-18	Hs~MGC:BC033013.1~uORF:IOH62061	551
B26R18C20	26-20-18	Hs~MGC:BC033013.1~uORF:IOH62061	485
B26R18C21	26-21-18	Hs~Ref:NM_014021.2~uORF:IOH61022	240
B26R18C22	26-22-18	Hs~Ref:NM_014021.2~uORF:IOH61022	161
B26R19C01	26-1-19	Hs~Ref:NM_024770.1~uORF:IOH12447	316
B26R19C02	26-2-19	Hs~Ref:NM_024770.1~uORF:IOH12447	321
B26R19C03	26-3-19	Hs~MGC:BC003360.1~uORF:IOH2892	588
B26R19C04	26-4-19	Hs~MGC:BC003360.1~uORF:IOH2892	643
B26R19C05	26-5-19	Hs~Ref:NM_032016.1~uORF:IOH4681	240
B26R19C06	26-6-19	Hs~Ref:NM_032016.1~uORF:IOH4681	527
B26R19C07	26-7-19	Hs~Ref:NM_021107.1~uORF:IOH6073	254
B26R19C08	26-8-19	Hs~Ref:NM_021107.1~uORF:IOH6073	309
B26R19C09	26-9-19	Hs~MGC:BC063431.1~uORF:IOH61542	50
B26R19C10	26-10-19	Hs~MGC:BC063431.1~uORF:IOH61542	31
B26R19C11	26-11-19	Hs~MGC:BC027858.1~uORF:IOH61722	71
B26R19C12	26-12-19	Hs~MGC:BC027858.1~uORF:IOH61722	76
B26R19C13	26-13-19	Hs~MGC:BC039826.1~uORF:IOH26225	380
B26R19C14	26-14-19	Hs~MGC:BC039826.1~uORF:IOH26225	413
B26R19C15	26-15-19	Hs~Ref:NM_201432.1~uORF:IOH40915	512
B26R19C16	26-16-19	Hs~Ref:NM_201432.1~uORF:IOH40915	492
B26R19C17	26-17-19	Hs~Ref:NM_030971.3~uORF:IOH40819	306
B26R19C18	26-18-19	Hs~Ref:NM_030971.3~uORF:IOH40819	216
B26R19C19	26-19-19	Hs~Ref:NM_030570.2~uORF:IOH5529	331
B26R19C20	26-20-19	Hs~Ref:NM_030570.2~uORF:IOH5529	174
B26R19C21	26-21-19	Hs~MGC:BC008145.1~uORF:IOH3304	237
B26R19C22	26-22-19	Hs~MGC:BC008145.1~uORF:IOH3304	108
B26R20C01	26-1-20	Hs~Ref:NM_021159.2~uORF:IOH3912	164
B26R20C02	26-2-20	Hs~Ref:NM_021159.2~uORF:IOH3912	154
B26R20C03	26-3-20	Hs~Ref:NM_016049.1~uORF:IOH3959	260
B26R20C04	26-4-20	Hs~Ref:NM_016049.1~uORF:IOH3959	187
B26R20C05	26-5-20	Hs~MGC:BC015684.2~uORF:IOH14516	234
B26R20C06	26-6-20	Hs~MGC:BC015684.2~uORF:IOH14516	569
B26R20C07	26-7-20	Hs~Ref:NM_138369.1~uORF:IOH40571	77
B26R20C08	26-8-20	Hs~Ref:NM_138369.1~uORF:IOH40571	296
B26R20C09	26-9-20	Hs~Ref:NM_032017.1~uORF:IOH40615	5817
B26R20C10	26-10-20	Hs~Ref:NM_032017.1~uORF:IOH40615	6092
B26R20C11	26-11-20	Hs~Ref:NM_006611.1~uORF:IOH40369	264
B26R20C12	26-12-20	Hs~Ref:NM_006611.1~uORF:IOH40369	0
B26R20C13	26-13-20	Hs~Ref:NM_033345.1~uORF:IOH40371	2211
B26R20C14	26-14-20	Hs~Ref:NM_033345.1~uORF:IOH40371	2133
B26R20C15	26-15-20	Hs~Ref:NM_001005849.1~uORF:IOH50113	559
B26R20C16	26-16-20	Hs~Ref:NM_001005849.1~uORF:IOH50113	590
B26R20C17	26-17-20	Hs~Ref:ENST00000372698~uORF:IOH50095	133
B26R20C18	26-18-20	Hs~Ref:ENST00000372698~uORF:IOH50095	92
B26R20C19	26-19-20	Hs~Ref:NM_001009181.1~uORF:IOH50084	434
B26R20C20	26-20-20	Hs~Ref:NM_001009181.1~uORF:IOH50084	439
B26R20C21	26-21-20	Hs~Ref:NM_205837.1~uORF:IOH50125	2243
B26R20C22	26-22-20	Hs~Ref:NM_205837.1~uORF:IOH50125	2712
B26R21C01	26-1-21	Hs~Ref:NM_001002924.1~uORF:IOH50054	740
B26R21C02	26-2-21	Hs~Ref:NM_001002924.1~uORF:IOH50054	732
B26R21C03	26-3-21	Hs~Ref:NM_031416.1~uORF:IOH50153	775
B26R21C04	26-4-21	Hs~Ref:NM_031416.1~uORF:IOH50153	776
B26R21C05	26-5-21	Hs~Ref:NM_001187.1~uORF:IOH50070	429
B26R21C06	26-6-21	Hs~Ref:NM_001187.1~uORF:IOH50070	563
B26R21C07	26-7-21	Hs~Ref:NM_207288.1~uORF:IOH50123	772
B26R21C08	26-8-21	Hs~Ref:NM_207288.1~uORF:IOH50123	809
B26R21C09	26-9-21	Hs~Ref:NP_001769.2~CAT_10797-H08H-25	-1
B26R21C10	26-10-21	Hs~Ref:NP_001769.2~CAT_10797-H08H-25	3
B26R21C11	26-11-21	Internal_1007209	24
B26R21C12	26-12-21	Internal_1007209	12
B26R21C13	26-13-21	Hs~Ref:NP_004420.1~CAT_10894-H08H-25	345
B26R21C14	26-14-21	Hs~Ref:NP_004420.1~CAT_10894-H08H-25	103
B26R21C15	26-15-21	Internal_1007209	416
B26R21C16	26-16-21	Internal_1007209	181
B26R21C17	26-17-21	Hs~Ref:NP_004834.1~CAT_10489-H02H-25	17333
B26R21C18	26-18-21	Hs~Ref:NP_004834.1~CAT_10489-H02H-25	17486
B26R21C19	26-19-21	Internal_1007209	8
B26R21C20	26-20-21	Internal_1007209	19
B26R21C21	26-21-21	Internal_1007209	4
B26R21C22	26-22-21	Internal_1007209	2
B26R22C01	26-1-22	ERa~N/A	1697
B26R22C02	26-2-22	ERa~N/A	1897
B26R22C03	26-3-22	PKCeta~N/A	212
B26R22C04	26-4-22	PKCeta~N/A	183
B26R22C05	26-5-22	Calmodulin~N/A	15
B26R22C06	26-6-22	Calmodulin~N/A	314
B26R22C07	26-7-22	V5control5~N/A	530
B26R22C08	26-8-22	V5control5~N/A	531
B26R22C09	26-9-22	V5control4~N/A	128
B26R22C10	26-10-22	V5control4~N/A	98
B26R22C11	26-11-22	V5control3~N/A	44
B26R22C12	26-12-22	V5control3~N/A	-6
B26R22C13	26-13-22	V5control2~N/A	1359
B26R22C14	26-14-22	V5control2~N/A	16
B26R22C15	26-15-22	V5control1~N/A	186
B26R22C16	26-16-22	V5control1~N/A	12
B26R22C17	26-17-22	CMK2A~N/A	626
B26R22C18	26-18-22	CMK2A~N/A	639
B26R22C19	26-19-22	ERa~N/A	1197
B26R22C20	26-20-22	ERa~N/A	1274
B26R22C21	26-21-22	AlexaAntiMouseAb~N/A	9294
B26R22C22	26-22-22	AlexaAntiMouseAb~N/A	9753
B27R01C01	27-1-1	AlexaAntiMouseAb~N/A	37443
B27R01C02	27-2-1	AlexaAntiMouseAb~N/A	35396
B27R01C03	27-3-1	ERa~N/A	1828
B27R01C04	27-4-1	ERa~N/A	1744
B27R01C05	27-5-1	HumanIgG1~N/A	1002
B27R01C06	27-6-1	HumanIgG1~N/A	1378
B27R01C07	27-7-1	HumanIgG2~N/A	2106
B27R01C08	27-8-1	HumanIgG2~N/A	2838
B27R01C09	27-9-1	HumanIgG3~N/A	12192
B27R01C10	27-10-1	HumanIgG3~N/A	15396
B27R01C11	27-11-1	HumanIgG4~N/A	34700
B27R01C12	27-12-1	HumanIgG4~N/A	43052
B27R01C13	27-13-1	BiotinAb~N/A	274
B27R01C14	27-14-1	BiotinAb~N/A	289
B27R01C15	27-15-1	RanBP2deltaFG~N/A	348
B27R01C16	27-16-1	RanBP2deltaFG~N/A	296
B27R01C17	27-17-1	hMDM2~N/A	688
B27R01C18	27-18-1	hMDM2~N/A	785
B27R01C19	27-19-1	PKCeta~N/A	290
B27R01C20	27-20-1	PKCeta~N/A	349
B27R01C21	27-21-1	AlexaAntiMouseAb~N/A	34145
B27R01C22	27-22-1	AlexaAntiMouseAb~N/A	41304
B27R02C01	27-1-2	PKCeta~N/A	1408
B27R02C02	27-2-2	PKCeta~N/A	1674
B27R02C03	27-3-2	Buffer	147
B27R02C04	27-4-2	Buffer	106
B27R02C05	27-5-2	HumanIgA~N/A	22281
B27R02C06	27-6-2	HumanIgA~N/A	21885
B27R02C07	27-7-2	Buffer	54
B27R02C08	27-8-2	Buffer	58
B27R02C09	27-9-2	BSA~N/A	12911
B27R02C10	27-10-2	BSA~N/A	13495
B27R02C11	27-11-2	Hs~MGC:BC000942.2~uORF:IOH2983	1102
B27R02C12	27-12-2	Hs~MGC:BC000942.2~uORF:IOH2983	1058
B27R02C13	27-13-2	Hs~Ref:NM_003251.1~uORF:IOH22149	332
B27R02C14	27-14-2	Hs~Ref:NM_003251.1~uORF:IOH22149	323
B27R02C15	27-15-2	Hs~MGC:BC030237.1~uORF:IOH21507	572
B27R02C16	27-16-2	Hs~MGC:BC030237.1~uORF:IOH21507	703
B27R02C17	27-17-2	Hs~MGC:NM_148179.1~uORF:IOH23094	475
B27R02C18	27-18-2	Hs~MGC:NM_148179.1~uORF:IOH23094	441
B27R02C19	27-19-2	Hs~MGC:BC031228.1~uORF:IOH21599	7848
B27R02C20	27-20-2	Hs~MGC:BC031228.1~uORF:IOH21599	7431
B27R02C21	27-21-2	Hs~MGC:BC032379.1~uORF:IOH21649	922
B27R02C22	27-22-2	Hs~MGC:BC032379.1~uORF:IOH21649	924
B27R03C01	27-1-3	Hs~Ref:NM_016102.1~uORF:IOH21790	684
