id	position	name	F635 Median	B635 Median	Intensity
B37R14C16	37-16-14	Hs~Ref:NM_021131.1~uORF:IOH4040	348	48	300
B37R14C17	37-17-14	Hs~Ref:NM_001791.2~uORF:IOH10262	155	41	114
B37R14C18	37-18-14	Hs~Ref:NM_001791.2~uORF:IOH10262	174	40	134
B37R14C19	37-19-14	Hs~MGC:BC067091.1~uORF:IOH62840	58883	50	58833
B37R14C20	37-20-14	Hs~MGC:BC067091.1~uORF:IOH62840	65535	65	65470
B37R14C21	37-21-14	Hs~MGC:BC036511.1~uORF:IOH62268	1078	60	1018
B37R14C22	37-22-14	Hs~MGC:BC036511.1~uORF:IOH62268	1036	55	981
B37R15C01	37-1-15	Hs~MGC:BC041345.1~uORF:IOH62289	222	37	185
B37R15C02	37-2-15	Hs~MGC:BC041345.1~uORF:IOH62289	214	40	174
B37R15C03	37-3-15	Hs~MGC:BC073759.1~uORF:IOH63088	118	52	66
B37R15C04	37-4-15	Hs~MGC:BC073759.1~uORF:IOH63088	377	58	319
B37R15C05	37-5-15	Hs~MGC:BC000177.2~uORF:IOH2886	324	39	285
B37R15C06	37-6-15	Hs~MGC:BC000177.2~uORF:IOH2886	318	39	279
B37R15C07	37-7-15	Hs~MGC:BC016634.1~uORF:IOH28617	407	38	369
B37R15C08	37-8-15	Hs~MGC:BC016634.1~uORF:IOH28617	425	37	388
B37R15C09	37-9-15	Hs~MGC:BC060773.1~uORF:IOH29187	2911	38	2873
B37R15C10	37-10-15	Hs~MGC:BC060773.1~uORF:IOH29187	2869	42	2827
B37R15C11	37-11-15	Hs~MGC:BC021739.1~uORF:IOH28646	647	53	594
B37R15C12	37-12-15	Hs~MGC:BC021739.1~uORF:IOH28646	649	47	602
B37R15C13	37-13-15	Hs~IVGN:PM_2144~Ext:TRANSGLUTAMINASE~N/A	52	42	10
B37R15C14	37-14-15	Hs~IVGN:PM_2144~Ext:TRANSGLUTAMINASE~N/A	54	45	9
B37R15C15	37-15-15	Hs~Ref:NM_001556.1~CAT:PV3836	266	47	219
B37R15C16	37-16-15	Hs~Ref:NM_001556.1~CAT:PV3836	231	163	68
B37R15C17	37-17-15	Hs~Ref:NM_013254.2~CAT:PV3504	420	41	379
B37R15C18	37-18-15	Hs~Ref:NM_013254.2~CAT:PV3504	423	39	384
B37R15C19	37-19-15	Hs~Ref:AAH59394~CAT:P2907	162	43	119
B37R15C20	37-20-15	Hs~Ref:AAH59394~CAT:P2907	494	59	435
B37R15C21	37-21-15	Hs~Ref:NM_005211.1~CAT:PV3249	508	56	452
B37R15C22	37-22-15	Hs~Ref:NM_005211.1~CAT:PV3249	484	48	436
B37R16C01	37-1-16	Hs~Ref:NM_001396.2~CAT:PV3785	1310	39	1271
B37R16C02	37-2-16	Hs~Ref:NM_001396.2~CAT:PV3785	1180	39	1141
B37R16C03	37-3-16	Hs~Ref:NM_000376.1~CAT:PV4552	102	36	66
B37R16C04	37-4-16	Hs~Ref:NM_000376.1~CAT:PV4552	180	50	130
B37R16C05	37-5-16	Hs~Ref:NM_001105.2~CAT:PV4877	243	116	127
B37R16C06	37-6-16	Hs~Ref:NM_001105.2~CAT:PV4877	238	48	190
B37R16C07	37-7-16	Hs~Ref:NM_022135.2~uORF:IOH26334	492	37	455
B37R16C08	37-8-16	Hs~Ref:NM_022135.2~uORF:IOH26334	496	36	460
B37R16C09	37-9-16	Hs~Ref:NM_152328.3~uORF:IOH26952	683	36	647
B37R16C10	37-10-16	Hs~Ref:NM_152328.3~uORF:IOH26952	735	38	697
B37R16C11	37-11-16	Hs~MGC:BC046163.1~uORF:IOH28869	503	44	459
B37R16C12	37-12-16	Hs~MGC:BC046163.1~uORF:IOH28869	478	45	433
B37R16C13	37-13-16	Hs~Ref:NM_021640.2~uORF:IOH28884	415	43	372
B37R16C14	37-14-16	Hs~Ref:NM_021640.2~uORF:IOH28884	418	52	366
B37R16C15	37-15-16	Hs~MGC:BC059384.1~uORF:IOH29284	364	65	299
B37R16C16	37-16-16	Hs~MGC:BC059384.1~uORF:IOH29284	440	60	380
B37R16C17	37-17-16	Hs~MGC:BC053901.1~uORF:IOH29032	835	43	792
B37R16C18	37-18-16	Hs~MGC:BC053901.1~uORF:IOH29032	850	44	806
B37R16C19	37-19-16	Hs~Ref:NM_002190.1~uORF:IOH29641	276	50	226
B37R16C20	37-20-16	Hs~Ref:NM_002190.1~uORF:IOH29641	423	110	313
B37R16C21	37-21-16	Hs~MGC:BC053675.1~uORF:IOH29030	484	62	422
B37R16C22	37-22-16	Hs~MGC:BC053675.1~uORF:IOH29030	416	52	364
B37R17C01	37-1-17	Hs~MGC:BC067848.1~uORF:IOH61625	48	40	8
B37R17C02	37-2-17	Hs~MGC:BC067848.1~uORF:IOH61625	42	57	-15
B37R17C03	37-3-17	Hs~MGC:BC016841.1~uORF:IOH10737	594	37	557
B37R17C04	37-4-17	Hs~MGC:BC016841.1~uORF:IOH10737	560	37	523
B37R17C05	37-5-17	Hs~MGC:BC028935.1~uORF:IOH22836	659	36	623
B37R17C06	37-6-17	Hs~MGC:BC028935.1~uORF:IOH22836	635	38	597
B37R17C07	37-7-17	Hs~MGC:BC033734.1~uORF:IOH21809	543	37	506
B37R17C08	37-8-17	Hs~MGC:BC033734.1~uORF:IOH21809	564	36	528
B37R17C09	37-9-17	Hs~MGC:BC010739.1~uORF:IOH9887	842	36	806
B37R17C10	37-10-17	Hs~MGC:BC010739.1~uORF:IOH9887	837	38	799
B37R17C11	37-11-17	Hs~Ref:NM_016096.1~uORF:IOH10050	646	42	604
B37R17C12	37-12-17	Hs~Ref:NM_016096.1~uORF:IOH10050	620	45	575
B37R17C13	37-13-17	Hs~Ref:NM_000266.1~uORF:IOH22822	185	59	126
B37R17C14	37-14-17	Hs~Ref:NM_000266.1~uORF:IOH22822	210	71	139
B37R17C15	37-15-17	Hs~Ref:NM_005901.2~uORF:IOH22138	382	233	149
B37R17C16	37-16-17	Hs~Ref:NM_005901.2~uORF:IOH22138	249	114	135
B37R17C17	37-17-17	Hs~Ref:NM_020954.1~uORF:IOH25742	329	90	239
B37R17C18	37-18-17	Hs~Ref:NM_020954.1~uORF:IOH25742	280	247	33
B37R17C19	37-19-17	Hs~Ref:NM_003476.2~uORF:IOH7398	816	62	754
B37R17C20	37-20-17	Hs~Ref:NM_003476.2~uORF:IOH7398	959	167	792
B37R17C21	37-21-17	Hs~MGC:BC039014.1~uORF:IOH26125	484	196	288
B37R17C22	37-22-17	Hs~MGC:BC039014.1~uORF:IOH26125	433	63	370
B37R18C01	37-1-18	Hs~Ref:NM_012321.1~uORF:IOH3488	13643	49	13594
B37R18C02	37-2-18	Hs~Ref:NM_012321.1~uORF:IOH3488	14604	48	14556
B37R18C03	37-3-18	Hs~Ref:NM_016319.1~uORF:IOH14433	501	39	462
B37R18C04	37-4-18	Hs~Ref:NM_016319.1~uORF:IOH14433	476	40	436
B37R18C05	37-5-18	Hs~Ref:NM_024760.1~uORF:IOH13956	389	53	336
B37R18C06	37-6-18	Hs~Ref:NM_024760.1~uORF:IOH13956	350	39	311
B37R18C07	37-7-18	Hs~MGC:BC001433.1~uORF:IOH4012	408	38	370
B37R18C08	37-8-18	Hs~MGC:BC001433.1~uORF:IOH4012	430	40	390
B37R18C09	37-9-18	Hs~Ref:NM_021945.1~uORF:IOH21442	465	40	425
B37R18C10	37-10-18	Hs~Ref:NM_021945.1~uORF:IOH21442	466	41	425
B37R18C11	37-11-18	Hs~Ref:NM_001928.2~uORF:IOH29270	237	51	186
B37R18C12	37-12-18	Hs~Ref:NM_001928.2~uORF:IOH29270	290	54	236
B37R18C13	37-13-18	Hs~MGC:BC050546.1~uORF:IOH26928	456	47	409
B37R18C14	37-14-18	Hs~MGC:BC050546.1~uORF:IOH26928	379	45	334
B37R18C15	37-15-18	Hs~MGC:BC010634.1~uORF:IOH9775	364	61	303
B37R18C16	37-16-18	Hs~MGC:BC010634.1~uORF:IOH9775	183	50	133
B37R18C17	37-17-18	Hs~Ref:NM_003590.2~uORF:IOH26262	395	53	342
B37R18C18	37-18-18	Hs~Ref:NM_003590.2~uORF:IOH26262	199	57	142
B37R18C19	37-19-18	Hs~Ref:NM_017588.1~uORF:IOH4895	1197	69	1128
B37R18C20	37-20-18	Hs~Ref:NM_017588.1~uORF:IOH4895	1176	83	1093
B37R18C21	37-21-18	Hs~MGC:BC010152.1~uORF:IOH27838	537	184	353
B37R18C22	37-22-18	Hs~MGC:BC010152.1~uORF:IOH27838	600	76	524
B37R19C01	37-1-19	Hs~MGC:BC000758.1~uORF:IOH3735	738	104	634
B37R19C02	37-2-19	Hs~MGC:BC000758.1~uORF:IOH3735	686	56	630
B37R19C03	37-3-19	Hs~MGC:BC014385.1~uORF:IOH29333	730	42	688
B37R19C04	37-4-19	Hs~MGC:BC014385.1~uORF:IOH29333	723	38	685
B37R19C05	37-5-19	Hs~Ref:NM_032676.1~uORF:IOH5559	359	39	320
B37R19C06	37-6-19	Hs~Ref:NM_032676.1~uORF:IOH5559	401	150	251
B37R19C07	37-7-19	Hs~Ref:NM_001353.3~uORF:IOH14162	331	38	293
B37R19C08	37-8-19	Hs~Ref:NM_001353.3~uORF:IOH14162	401	44	357
B37R19C09	37-9-19	Hs~MGC:BC023152.1~uORF:IOH21475	266	56	210
B37R19C10	37-10-19	Hs~MGC:BC023152.1~uORF:IOH21475	358	54	304
B37R19C11	37-11-19	Hs~MGC:BC027729.1~uORF:IOH14530	7433	42	7391
B37R19C12	37-12-19	Hs~MGC:BC027729.1~uORF:IOH14530	7155	41	7114
B37R19C13	37-13-19	Hs~Ref:NM_005051.1~uORF:IOH3529	599	44	555
B37R19C14	37-14-19	Hs~Ref:NM_005051.1~uORF:IOH3529	580	44	536
B37R19C15	37-15-19	Hs~Ref:NM_014408.3~uORF:IOH5925	116	49	67
B37R19C16	37-16-19	Hs~Ref:NM_014408.3~uORF:IOH5925	116	53	63
B37R19C17	37-17-19	Hs~Ref:NM_022827.2~uORF:IOH12469	2548	50	2498
B37R19C18	37-18-19	Hs~Ref:NM_022827.2~uORF:IOH12469	2410	53	2357
B37R19C19	37-19-19	Hs~Ref:NM_014412.2~uORF:IOH7484	484	70	414
B37R19C20	37-20-19	Hs~Ref:NM_014412.2~uORF:IOH7484	567	143	424
B37R19C21	37-21-19	Hs~MGC:BC000772.1~uORF:IOH4704	1261	73	1188
B37R19C22	37-22-19	Hs~MGC:BC000772.1~uORF:IOH4704	1234	62	1172
B37R20C01	37-1-20	Hs~Ref:NM_004965.3~uORF:IOH4772	2143	45	2098
B37R20C02	37-2-20	Hs~Ref:NM_004965.3~uORF:IOH4772	2228	40	2188
B37R20C03	37-3-20	Hs~MGC:BC001132.1~uORF:IOH3853	2004	37	1967
B37R20C04	37-4-20	Hs~MGC:BC001132.1~uORF:IOH3853	1992	35	1957
B37R20C05	37-5-20	Hs~MGC:BC003604.1~uORF:IOH4978	1131	37	1094
B37R20C06	37-6-20	Hs~MGC:BC003604.1~uORF:IOH4978	1165	38	1127
B37R20C07	37-7-20	Hs~Ref:NM_005694.1~uORF:IOH12906	192	38	154
B37R20C08	37-8-20	Hs~Ref:NM_005694.1~uORF:IOH12906	273	181	92
B37R20C09	37-9-20	Hs~MGC:BC014298.1~uORF:IOH13449	10262	54	10208
B37R20C10	37-10-20	Hs~MGC:BC014298.1~uORF:IOH13449	9923	44	9879
B37R20C11	37-11-20	Hs~Ref:NM_005097.1~uORF:IOH10604	337	40	297
B37R20C12	37-12-20	Hs~Ref:NM_005097.1~uORF:IOH10604	326	41	285
B37R20C13	37-13-20	Hs~MGC:BC004239.1~uORF:IOH5526	561	37	524
B37R20C14	37-14-20	Hs~MGC:BC004239.1~uORF:IOH5526	550	37	513
B37R20C15	37-15-20	Hs~MGC:BC020905.1~uORF:IOH13058	208	110	98
B37R20C16	37-16-20	Hs~MGC:BC020905.1~uORF:IOH13058	166	44	122
B37R20C17	37-17-20	Hs~Ref:NM_003973.2~uORF:IOH4249	168	44	124
B37R20C18	37-18-20	Hs~Ref:NM_003973.2~uORF:IOH4249	454	104	350
B37R20C19	37-19-20	Hs~Ref:NM_144567.1~uORF:IOH10733	419	59	360
B37R20C20	37-20-20	Hs~Ref:NM_144567.1~uORF:IOH10733	492	68	424
B37R20C21	37-21-20	Hs~MGC:BC015858.1~uORF:IOH12148	117	60	57
B37R20C22	37-22-20	Hs~MGC:BC015858.1~uORF:IOH12148	163	110	53
B37R21C01	37-1-21	Hs~MGC:NM_152697.2~uORF:IOH11708	69	36	33
B37R21C02	37-2-21	Hs~MGC:NM_152697.2~uORF:IOH11708	129	37	92
B37R21C03	37-3-21	Hs~Ref:NM_031934.2~uORF:IOH29793	164	62	102
B37R21C04	37-4-21	Hs~Ref:NM_031934.2~uORF:IOH29793	99	35	64
B37R21C05	37-5-21	Hs~MGC:BC025409.1~uORF:IOH27105	220	51	169
B37R21C06	37-6-21	Hs~MGC:BC025409.1~uORF:IOH27105	225	76	149
B37R21C07	37-7-21	Hs~Ref:NM_033412.1~uORF:IOH7441	96	36	60
B37R21C08	37-8-21	Hs~Ref:NM_033412.1~uORF:IOH7441	104	36	68
B37R21C09	37-9-21	Hs~Ref:NP_005009.2~CAT_10377-H03H-25	33	34	-1
B37R21C10	37-10-21	Hs~Ref:NP_005009.2~CAT_10377-H03H-25	33	34	-1
B37R21C11	37-11-21	Internal_1007209	234	86	148
B37R21C12	37-12-21	Internal_1007209	150	35	115
B37R21C13	37-13-21	Hs~Ref:NP_003225.2~CAT_11020-H07H-25	52	34	18
B37R21C14	37-14-21	Hs~Ref:NP_003225.2~CAT_11020-H07H-25	59	35	24
B37R21C15	37-15-21	Internal_1007209	74	39	35
B37R21C16	37-16-21	Internal_1007209	50	38	12
B37R21C17	37-17-21	Hs~Ref:NP_002178.2~CAT_10052-H08H-25	43	40	3
B37R21C18	37-18-21	Hs~Ref:NP_002178.2~CAT_10052-H08H-25	45	44	1
B37R21C19	37-19-21	Internal_1007209	638	52	586
B37R21C20	37-20-21	Internal_1007209	1297	545	752
B37R21C21	37-21-21	Hs~IVGN:FGF2_Recombinant~CAT_13256029~N/A	4416	64	4352
B37R21C22	37-22-21	Hs~IVGN:FGF2_Recombinant~CAT_13256029~N/A	4425	59	4366
B37R22C01	37-1-22	ERa~N/A	2236	37	2199
B37R22C02	37-2-22	ERa~N/A	2370	40	2330
B37R22C03	37-3-22	PKCeta~N/A	420	52	368
B37R22C04	37-4-22	PKCeta~N/A	287	43	244
B37R22C05	37-5-22	Calmodulin~N/A	137	51	86
B37R22C06	37-6-22	Calmodulin~N/A	94	39	55
B37R22C07	37-7-22	V5control5~N/A	501	47	454
B37R22C08	37-8-22	V5control5~N/A	475	44	431
B37R22C09	37-9-22	V5control4~N/A	72	41	31
B37R22C10	37-10-22	V5control4~N/A	145	35	110
B37R22C11	37-11-22	V5control3~N/A	83	56	27
B37R22C12	37-12-22	V5control3~N/A	64	39	25
B37R22C13	37-13-22	V5control2~N/A	72	35	37
B37R22C14	37-14-22	V5control2~N/A	156	66	90
B37R22C15	37-15-22	V5control1~N/A	71	42	29
B37R22C16	37-16-22	V5control1~N/A	104	45	59
B37R22C17	37-17-22	CMK2A~N/A	497	39	458
B37R22C18	37-18-22	CMK2A~N/A	522	42	480
B37R22C19	37-19-22	ERa~N/A	2410	54	2356
B37R22C20	37-20-22	ERa~N/A	1965	60	1905
B37R22C21	37-21-22	AlexaAntiMouseAb~N/A	10543	57	10486
B37R22C22	37-22-22	AlexaAntiMouseAb~N/A	12409	55	12354
B38R01C01	38-1-1	AlexaAntiMouseAb~N/A	41682	47	41635
B38R01C02	38-2-1	AlexaAntiMouseAb~N/A	36564	47	36517
B38R01C03	38-3-1	ERa~N/A	1539	47	1492
B38R01C04	38-4-1	ERa~N/A	1515	45	1470
B38R01C05	38-5-1	HumanIgG1~N/A	1169	45	1124
B38R01C06	38-6-1	HumanIgG1~N/A	1204	45	1159
B38R01C07	38-7-1	HumanIgG2~N/A	2870	45	2825
B38R01C08	38-8-1	HumanIgG2~N/A	2708	45	2663
B38R01C09	38-9-1	HumanIgG3~N/A	13234	46	13188
B38R01C10	38-10-1	HumanIgG3~N/A	13074	46	13028
B38R01C11	38-11-1	HumanIgG4~N/A	44136	49	44087
B38R01C12	38-12-1	HumanIgG4~N/A	42796	49	42747
B38R01C13	38-13-1	BiotinAb~N/A	455	47	408
B38R01C14	38-14-1	BiotinAb~N/A	403	44	359
B38R01C15	38-15-1	RanBP2deltaFG~N/A	527	42	485
B38R01C16	38-16-1	RanBP2deltaFG~N/A	505	44	461
B38R01C17	38-17-1	hMDM2~N/A	910	42	868
B38R01C18	38-18-1	hMDM2~N/A	821	39	782
B38R01C19	38-19-1	PKCeta~N/A	641	39	602
B38R01C20	38-20-1	PKCeta~N/A	729	41	688
B38R01C21	38-21-1	AlexaAntiMouseAb~N/A	36673	43	36630
B38R01C22	38-22-1	AlexaAntiMouseAb~N/A	40986	42	40944
B38R02C01	38-1-2	PKCeta~N/A	1446	45	1401
B38R02C02	38-2-2	PKCeta~N/A	1455	46	1409
B38R02C03	38-3-2	Buffer	543	48	495
B38R02C04	38-4-2	Buffer	540	47	493
B38R02C05	38-5-2	HumanIgA~N/A	25657	48	25609
B38R02C06	38-6-2	HumanIgA~N/A	25111	47	25064
B38R02C07	38-7-2	Buffer	204	49	155
B38R02C08	38-8-2	Buffer	270	54	216
B38R02C09	38-9-2	BSA~N/A	14208	48	14160
B38R02C10	38-10-2	BSA~N/A	13964	47	13917
B38R02C11	38-11-2	Hs~MGC:BC030800.2~uORF:IOH28622	611	48	563
B38R02C12	38-12-2	Hs~MGC:BC030800.2~uORF:IOH28622	584	47	537
B38R02C13	38-13-2	Hs~Ref:NM_004892.2~uORF:IOH3957	635	48	587
B38R02C14	38-14-2	Hs~Ref:NM_004892.2~uORF:IOH3957	610	46	564
B38R02C15	38-15-2	Hs~MGC:BC058920.1~uORF:IOH29109	618	47	571
B38R02C16	38-16-2	Hs~MGC:BC058920.1~uORF:IOH29109	671	52	619
B38R02C17	38-17-2	Hs~MGC:BC013990.1~uORF:IOH14082	1135	50	1085
B38R02C18	38-18-2	Hs~MGC:BC013990.1~uORF:IOH14082	1077	43	1034
B38R02C19	38-19-2	Hs~MGC:NM_176826.1~uORF:IOH4631	311	44	267
B38R02C20	38-20-2	Hs~MGC:NM_176826.1~uORF:IOH4631	335	45	290
B38R02C21	38-21-2	Hs~Ref:NM_015991.1~uORF:IOH23091	487	45	442
B38R02C22	38-22-2	Hs~Ref:NM_015991.1~uORF:IOH23091	462	42	420
B38R03C01	38-1-3	Hs~Ref:NM_033261.2~uORF:IOH12134	473	46	427
B38R03C02	38-2-3	Hs~Ref:NM_033261.2~uORF:IOH12134	448	51	397
B38R03C03	38-3-3	Hs~MGC:BC003651.1~uORF:IOH5212	499	54	445
B38R03C04	38-4-3	Hs~MGC:BC003651.1~uORF:IOH5212	472	53	419
B38R03C05	38-5-3	Hs~Ref:NM_153612.2~uORF:IOH35580	170	50	120
B38R03C06	38-6-3	Hs~Ref:NM_153612.2~uORF:IOH35580	335	53	282
B38R03C07	38-7-3	Hs~Ref:NM_173065.1~uORF:IOH40989	292	52	240
B38R03C08	38-8-3	Hs~Ref:NM_173065.1~uORF:IOH40989	396	134	262
B38R03C09	38-9-3	Hs~Ref:NM_153031.1~uORF:IOH40991	287	54	233
B38R03C10	38-10-3	Hs~Ref:NM_153031.1~uORF:IOH40991	306	47	259
B38R03C11	38-11-3	Hs~Ref:NM_178176.2~uORF:IOH40964	385	76	309
B38R03C12	38-12-3	Hs~Ref:NM_178176.2~uORF:IOH40964	208	47	161
B38R03C13	38-13-3	Hs~Ref:NM_002309.2~uORF:IOH34705	1219	48	1171
B38R03C14	38-14-3	Hs~Ref:NM_002309.2~uORF:IOH34705	1115	48	1067
B38R03C15	38-15-3	Hs~Ref:NM_000139.2~uORF:IOH44387	231	73	158
B38R03C16	38-16-3	Hs~Ref:NM_000139.2~uORF:IOH44387	273	53	220
B38R03C17	38-17-3	Hs~Ref:NM_202467.1~uORF:IOH45902	287	50	237
B38R03C18	38-18-3	Hs~Ref:NM_202467.1~uORF:IOH45902	336	144	192
B38R03C19	38-19-3	Hs~Ref:NM_000606.1~uORF:IOH44341	333	59	274
B38R03C20	38-20-3	Hs~Ref:NM_000606.1~uORF:IOH44341	319	117	202
B38R03C21	38-21-3	Hs~MGC:BC016942.1~uORF:IOH10309	1327	46	1281
B38R03C22	38-22-3	Hs~MGC:BC016942.1~uORF:IOH10309	1295	42	1253
B38R04C01	38-1-4	Hs~MGC:BC017724.1~uORF:IOH10317	626	50	576
B38R04C02	38-2-4	Hs~MGC:BC017724.1~uORF:IOH10317	681	63	618
B38R04C03	38-3-4	Hs~MGC:BC015329.1~uORF:IOH10328	484	254	230
B38R04C04	38-4-4	Hs~MGC:BC015329.1~uORF:IOH10328	409	69	340
B38R04C05	38-5-4	Hs~Ref:NM_007260.2~uORF:IOH10346	377	64	313
B38R04C06	38-6-4	Hs~Ref:NM_007260.2~uORF:IOH10346	341	79	262
B38R04C07	38-7-4	Hs~Ref:NM_005155.5~uORF:IOH3929	393	50	343
B38R04C08	38-8-4	Hs~Ref:NM_005155.5~uORF:IOH3929	430	51	379
B38R04C09	38-9-4	Hs~MGC:NM_152587.2~uORF:IOH22568	496	51	445
B38R04C10	38-10-4	Hs~MGC:NM_152587.2~uORF:IOH22568	516	50	466
B38R04C11	38-11-4	Hs~MGC:BC007047.1~uORF:IOH7319	501	50	451
B38R04C12	38-12-4	Hs~MGC:BC007047.1~uORF:IOH7319	579	60	519
B38R04C13	38-13-4	Hs~Ref:NM_144654.1~uORF:IOH12733	541	51	490
B38R04C14	38-14-4	Hs~Ref:NM_144654.1~uORF:IOH12733	586	51	535
B38R04C15	38-15-4	Hs~MGC:BC021934.1~uORF:IOH27957	358	51	307
B38R04C16	38-16-4	Hs~MGC:BC021934.1~uORF:IOH27957	400	84	316
B38R04C17	38-17-4	Hs~Ref:NM_017629.2~uORF:IOH38411	626	50	576
B38R04C18	38-18-4	Hs~Ref:NM_017629.2~uORF:IOH38411	639	48	591
B38R04C19	38-19-4	Hs~Ref:NM_001098.2~uORF:IOH22985	557	46	511
B38R04C20	38-20-4	Hs~Ref:NM_001098.2~uORF:IOH22985	540	46	494
B38R04C21	38-21-4	Hs~Ref:NM_002235.2~uORF:IOH37901	541	44	497
B38R04C22	38-22-4	Hs~Ref:NM_002235.2~uORF:IOH37901	568	45	523
B38R05C01	38-1-5	Hs~MGC:BC013031.1~uORF:IOH13433	428	52	376
B38R05C02	38-2-5	Hs~MGC:BC013031.1~uORF:IOH13433	484	63	421
B38R05C03	38-3-5	Hs~MGC:BC007199.1~uORF:IOH6547	647	60	587
B38R05C04	38-4-5	Hs~MGC:BC007199.1~uORF:IOH6547	509	56	453
B38R05C05	38-5-5	Hs~MGC:BC031079.1~uORF:IOH22556	969	54	915
B38R05C06	38-6-5	Hs~MGC:BC031079.1~uORF:IOH22556	983	53	930
B38R05C07	38-7-5	Hs~MGC:BC017347.1~uORF:IOH13256	682	48	634
B38R05C08	38-8-5	Hs~MGC:BC017347.1~uORF:IOH13256	697	52	645
B38R05C09	38-9-5	Hs~Ref:NM_013392.1~N/A	478	222	256
B38R05C10	38-10-5	Hs~Ref:NM_013392.1~N/A	371	224	147
B38R05C11	38-11-5	Hs~Ref:NM_003674.1~N/A	552	55	497
B38R05C12	38-12-5	Hs~Ref:NM_003674.1~N/A	647	89	558
B38R05C13	38-13-5	Hs~Ref:NM_006374.2~N/A	484	58	426
B38R05C14	38-14-5	Hs~Ref:NM_006374.2~N/A	517	54	463
B38R05C15	38-15-5	Hs~Ref:NM_005044.1~N/A	442	50	392
B38R05C16	38-16-5	Hs~Ref:NM_005044.1~N/A	474	55	419
B38R05C17	38-17-5	Hs~MGC:BC068460.1~uORF:IOH40106	489	52	437
B38R05C18	38-18-5	Hs~MGC:BC068460.1~uORF:IOH40106	511	50	461
B38R05C19	38-19-5	Hs~Ref:NM_021803.1~uORF:IOH40163	1267	47	1220
B38R05C20	38-20-5	Hs~Ref:NM_021803.1~uORF:IOH40163	1119	47	1072
B38R05C21	38-21-5	Hs~Ref:NM_000519.2~uORF:IOH40232	1397	50	1347
B38R05C22	38-22-5	Hs~Ref:NM_000519.2~uORF:IOH40232	1417	45	1372
B38R06C01	38-1-6	Hs~Ref:NM_178813.5~uORF:IOH40109	590	47	543
B38R06C02	38-2-6	Hs~Ref:NM_178813.5~uORF:IOH40109	636	51	585
B38R06C03	38-3-6	Hs~MGC:BC017956.1~uORF:IOH12293	1263	51	1212
B38R06C04	38-4-6	Hs~MGC:BC017956.1~uORF:IOH12293	1190	58	1132
B38R06C05	38-5-6	Hs~Ref:NM_031491.1~uORF:IOH23163	771	408	363
B38R06C06	38-6-6	Hs~Ref:NM_031491.1~uORF:IOH23163	483	94	389
B38R06C07	38-7-6	Hs~MGC:BC031799.1~uORF:IOH22193	931	52	879
B38R06C08	38-8-6	Hs~MGC:BC031799.1~uORF:IOH22193	793	55	738
B38R06C09	38-9-6	Hs~MGC:NM_175870.3~uORF:IOH5318	761	64	697
B38R06C10	38-10-6	Hs~MGC:NM_175870.3~uORF:IOH5318	792	60	732
B38R06C11	38-11-6	Hs~Ref:NM_001015509.1~uORF:IOH54713	664	55	609
B38R06C12	38-12-6	Hs~Ref:NM_001015509.1~uORF:IOH54713	673	54	619
B38R06C13	38-13-6	Hs~Ref:NM_020137.3~uORF:IOH52884	853	54	799
B38R06C14	38-14-6	Hs~Ref:NM_020137.3~uORF:IOH52884	819	51	768
B38R06C15	38-15-6	Hs~Ref:NM_002154.3~uORF:IOH52882	256	48	208
B38R06C16	38-16-6	Hs~Ref:NM_002154.3~uORF:IOH52882	248	53	195
B38R06C17	38-17-6	Hs~Ref:NM_013393.1~uORF:IOH59783	742	61	681
B38R06C18	38-18-6	Hs~Ref:NM_013393.1~uORF:IOH59783	731	50	681
B38R06C19	38-19-6	Hs~Ref:NM_152324.1~uORF:IOH22764	500	51	449
B38R06C20	38-20-6	Hs~Ref:NM_152324.1~uORF:IOH22764	572	263	309
B38R06C21	38-21-6	Hs~Ref:NM_152772.1~uORF:IOH21739	1396	64	1332
B38R06C22	38-22-6	Hs~Ref:NM_152772.1~uORF:IOH21739	1410	49	1361
B38R07C01	38-1-7	Hs~Ref:NM_032509.2~uORF:IOH26995	315	48	267
B38R07C02	38-2-7	Hs~Ref:NM_032509.2~uORF:IOH26995	537	50	487
B38R07C03	38-3-7	Hs~Ref:NM_006337.3~uORF:IOH12378	767	47	720
B38R07C04	38-4-7	Hs~Ref:NM_006337.3~uORF:IOH12378	846	50	796
B38R07C05	38-5-7	Hs~MGC:BC026038.1~uORF:IOH13982	65535	66	65469
B38R07C06	38-6-7	Hs~MGC:BC026038.1~uORF:IOH13982	65535	62	65473
B38R07C07	38-7-7	Hs~Ref:NM_003018.1~uORF:IOH7453	321	64	257
B38R07C08	38-8-7	Hs~Ref:NM_003018.1~uORF:IOH7453	1790	135	1655
B38R07C09	38-9-7	Hs~MGC:NM_181526.1~uORF:IOH5278	449	190	259
B38R07C10	38-10-7	Hs~MGC:NM_181526.1~uORF:IOH5278	283	64	219
B38R07C11	38-11-7	Hs~MGC:BC000044.1~uORF:IOH4604	1709	60	1649
B38R07C12	38-12-7	Hs~MGC:BC000044.1~uORF:IOH4604	1731	59	1672
B38R07C13	38-13-7	Hs~Ref:NM_002737.1~N/A	532	52	480
B38R07C14	38-14-7	Hs~Ref:NM_002737.1~N/A	441	55	386
B38R07C15	38-15-7	Hs~Ref:NM_006206.2~N/A	600	51	549
B38R07C16	38-16-7	Hs~Ref:NM_006206.2~N/A	495	51	444
